date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:10	578/578	---M--	200	added ('OK')	image/png	etag:%22242-5d0863a7a6177%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/video-play-btn.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/video-play-btn.png	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:11	3680/3680	---M--	200	added ('OK')	image/jpeg	etag:%22e60-5d0863a7a6177%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/hearts-instagram.jpg	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/hearts-instagram.jpg	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:11	391622/391622	---M--	200	added ('OK')	image/svg+xml	etag:%225f9c6-5d0863a7a7117%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.svg	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.svg	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:12	3692/3692	---M--	200	added ('OK')	image/jpeg	etag:%22e6c-5d0863a7a6177%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/comments-instagram.jpg	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/comments-instagram.jpg	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:13	14666/14666	---M--	200	added ('OK')	image/png	etag:%22394a-5d0863a7a6177%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/pinterest-icons.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/pinterest-icons.png	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:15	69405/69405	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Feb%202022%2011:47:14%20GMT	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/fb-play-btn.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/images/fb-play-btn.png	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:15	1697/1697	---M--	200	added ('OK')	image/png	etag:%226a1-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/quote1.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/quote1.png	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.8.3)
12:47:16	1706/1706	---M--	200	added ('OK')	image/png	etag:%226aa-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/quote2.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/quote2.png	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.8.3)
12:47:17	626/626	---M--	200	added ('OK')	image/png	etag:%22272-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/checked.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/checked.png	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.8.3)
12:47:18	318/318	---M--	200	added ('OK')	image/png	etag:%2213e-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/share.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/share.png	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.8.3)
12:47:19	6840/6840	---M--	200	added ('OK')	image/png	etag:%221ab8-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/long-shadow.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/long-shadow.png	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.8.3)
12:47:21	238282/238282	---M--	200	added ('OK')	image/jpeg	etag:%223a2ca-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/section-bg.jpg	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/img/section-bg.jpg	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.8.3)
12:47:21	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-598c0f3624600%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:22	7536/7536	---M--	200	added ('OK')	font/woff	etag:%221d70-598c0f3624600%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:23	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%222ec0-598c0f3624600%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:24	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22357b-598c0f3624600%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:25	326/326	---M--	200	added ('OK')	text/html	etag:%22146-598c0f3624600%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/openhand.cur	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:26	326/326	---M--	200	added ('OK')	text/html	etag:%22146-598c0f3624600%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/closedhand.cur	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:27	70/70	---M--	200	added ('OK')	image/png	etag:%2246-598c0f3718840%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/gridtile.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:28	70/70	---M--	200	added ('OK')	image/png	etag:%2246-598c0f3718840%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:29	70/70	---M--	200	added ('OK')	image/png	etag:%2246-598c0f3718840%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:30	71/71	---M--	200	added ('OK')	image/png	etag:%2247-598c0f3718840%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:31	90/90	---M--	200	added ('OK')	image/png	etag:%225a-598c0f3718840%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:32	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-598c0f3718840%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/loader.gif	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3)
12:47:34	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.5)
12:47:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.eot?	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.5)
12:47:37	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.5)
12:47:38	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.5)
12:47:40	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.5)
12:47:41	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.5)
12:47:43	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/vc/alert.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:44	323/323	---M--	200	added ('OK')	image/png	etag:%22143-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/vc/info.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/vc/info.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:45	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/vc/tick.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:46	1177484/1177484	---M--	200	added ('OK')	font/woff	etag:%2211f78c-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/fonts/iconsmind.woff	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/fonts/iconsmind.woff	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/iconsmind.min.css?ver=5.8.3)
12:47:46	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/vc/exclamation.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:47	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/address-book.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:48	841/841	---M--	200	added ('OK')	image/png	etag:%22349-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:48	1177572/1177572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211f7e4-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/fonts/iconsmind.eot?	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/fonts/iconsmindd41d.eot	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/iconsmind.min.css?ver=5.8.3)
12:47:49	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/anchor.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:50	544/544	---M--	200	added ('OK')	image/png	etag:%22220-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/application-image.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:51	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/arrow.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:52	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:52	1177408/1177408	---M--	200	added ('OK')	font/ttf	etag:%2211f740-598c0f306b880%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/fonts/iconsmind.ttf	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/fonts/iconsmind.ttf	(from https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/iconsmind.min.css?ver=5.8.3)
12:47:53	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:54	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/balloon.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:55	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:56	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:57	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:58	648/648	---M--	200	added ('OK')	image/png	etag:%22288-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:47:59	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/binocular.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:00	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:01	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:02	647/647	---M--	200	added ('OK')	image/png	etag:%22287-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:03	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:04	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:05	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:06	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:07	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:08	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:09	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/camera.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:10	659/659	---M--	200	added ('OK')	image/png	etag:%22293-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/chart.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:11	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
12:48:12	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-598c0f39f4f00%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/clock.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
